Дата,Категорія,Сума
2035-01-03 00:00:00,Транспорт,64.67085234
2035-02-03 00:00:00,Транспорт,89.69665682
2035-03-03 00:00:00,Побут,84.15078081
2035-04-03 00:00:00,Розваги,21.88784454
2035-05-03 00:00:00,Одяг,155.8629195
2035-06-03 00:00:00,Їжа,190.8489844
2035-07-03 00:00:00,Побут,197.1651611
2035-08-03 00:00:00,Одяг,166.0350213
2035-09-03 00:00:00,Побут,198.8409112
2035-10-03 00:00:00,Розваги,188.1423679
2035-11-03 00:00:00,Побут,195.6318467
2035-12-03 00:00:00,Розваги,148.8505203
2035-01-04 00:00:00,Одяг,194.6391087
2035-02-04 00:00:00,Одяг,66.69762828
2035-03-04 00:00:00,Їжа,91.22216788
2035-04-04 00:00:00,Транспорт,126.5498778
2035-05-04 00:00:00,Розваги,186.7391327
2035-06-04 00:00:00,Розваги,80.51105529
2035-07-04 00:00:00,Побут,125.7481434
2035-08-04 00:00:00,Розваги,57.51252391
2035-09-04 00:00:00,Побут,180.4738812
2035-10-04 00:00:00,Транспорт,196.7631766
2035-11-04 00:00:00,Транспорт,29.61792186
2035-12-04 00:00:00,Одяг,92.5741053
2035-01-05 00:00:00,Їжа,42.77435537
2035-02-05 00:00:00,Побут,104.6829213
2035-03-05 00:00:00,Одяг,127.0987098
2035-04-05 00:00:00,Одяг,107.218331
2035-05-05 00:00:00,Розваги,26.76169379
2035-06-05 00:00:00,Побут,80.48235309
2035-07-05 00:00:00,Одяг,134.6616481
2035-08-05 00:00:00,Одяг,126.9573807
2035-09-05 00:00:00,Транспорт,82.99585467
2035-10-05 00:00:00,Розваги,129.7460854
2035-11-05 00:00:00,Транспорт,185.210431
2035-12-05 00:00:00,Побут,33.6110408
2035-01-06 00:00:00,Транспорт,150.3131598
2035-02-06 00:00:00,Транспорт,69.90218163
2035-03-06 00:00:00,Їжа,167.3265317
2035-04-06 00:00:00,Транспорт,157.5007943
2035-05-06 00:00:00,Одяг,170.3721331
2035-06-06 00:00:00,Одяг,172.0441052
2035-07-06 00:00:00,Розваги,125.3797437
2035-08-06 00:00:00,Їжа,98.17968233
2035-09-06 00:00:00,Транспорт,23.68713277
2035-10-06 00:00:00,Розваги,120.4420123
2035-11-06 00:00:00,Розваги,162.945886
2035-12-06 00:00:00,Розваги,170.5858481
2035-01-07 00:00:00,Їжа,111.083678
2035-02-07 00:00:00,Одяг,12.79985199
2035-03-07 00:00:00,Побут,98.91913481
2035-04-07 00:00:00,Розваги,147.9218947
2035-05-07 00:00:00,Розваги,41.15705367
2035-06-07 00:00:00,Транспорт,178.9916061
2035-07-07 00:00:00,Їжа,35.53904588
2035-08-07 00:00:00,Побут,64.9529512
2035-09-07 00:00:00,Побут,21.03306668
2035-10-07 00:00:00,Побут,72.87145757
2035-11-07 00:00:00,Транспорт,147.1296334
2035-12-07 00:00:00,Одяг,22.74048179
2035-01-08 00:00:00,Їжа,171.7667079
2035-02-08 00:00:00,Одяг,134.4194051
2035-03-08 00:00:00,Побут,137.6865783
2035-04-08 00:00:00,Одяг,84.44824937
2035-05-08 00:00:00,Їжа,133.1928557
2035-06-08 00:00:00,Транспорт,44.21905034
2035-07-08 00:00:00,Одяг,42.04199204
2035-08-08 00:00:00,Їжа,102.5295308
2035-09-08 00:00:00,Побут,168.5064045
2035-10-08 00:00:00,Транспорт,110.9341792
2035-11-08 00:00:00,Розваги,171.4115505
2035-12-08 00:00:00,Побут,60.20255464
2035-01-09 00:00:00,Побут,46.99560324
2035-02-09 00:00:00,Розваги,88.28197187
2035-03-09 00:00:00,Їжа,163.6784326
2035-04-09 00:00:00,Розваги,140.6370504
2035-05-09 00:00:00,Їжа,153.3642847
2035-06-09 00:00:00,Їжа,69.5211554
2035-07-09 00:00:00,Їжа,105.3576138
2035-08-09 00:00:00,Транспорт,101.8773627
2035-09-09 00:00:00,Їжа,98.61741456
2035-10-09 00:00:00,Їжа,49.05505312
2035-11-09 00:00:00,Розваги,180.6964524
2035-12-09 00:00:00,Одяг,170.3149349
2035-01-10 00:00:00,Побут,154.3468424
2035-02-10 00:00:00,Розваги,170.9109036
2035-03-10 00:00:00,Транспорт,195.4980787
2035-04-10 00:00:00,Одяг,139.4741894
2035-05-10 00:00:00,Транспорт,138.9262584
2035-06-10 00:00:00,Їжа,35.21896567
2035-07-10 00:00:00,Розваги,73.64125101
2035-08-10 00:00:00,Їжа,83.48419666
2035-09-10 00:00:00,Побут,157.9303991
2035-10-10 00:00:00,Розваги,192.6872087
2035-11-10 00:00:00,Розваги,186.9252405
2035-12-10 00:00:00,Одяг,94.52859766
2035-01-11 00:00:00,Одяг,142.4839878
2035-02-11 00:00:00,Побут,50.02730589
2035-03-11 00:00:00,Одяг,93.80519419
2035-04-11 00:00:00,Розваги,73.79723445
2035-05-11 00:00:00,Одяг,59.75034855
2035-06-11 00:00:00,Одяг,175.9992024
2035-07-11 00:00:00,Їжа,98.2379751
2035-08-11 00:00:00,Побут,74.9320851
2035-09-11 00:00:00,Розваги,22.31491076
2035-10-11 00:00:00,Побут,66.26522432
2035-11-11 00:00:00,Їжа,132.3242443
2035-12-11 00:00:00,Їжа,34.47669381
2035-01-12 00:00:00,Їжа,157.8236445
2035-02-12 00:00:00,Одяг,158.5688442
2035-03-12 00:00:00,Побут,153.2388089
2035-04-12 00:00:00,Побут,45.25622844
2035-05-12 00:00:00,Транспорт,184.694692
2035-06-12 00:00:00,Одяг,76.66657112
2035-07-12 00:00:00,Одяг,100.236975
2035-08-12 00:00:00,Їжа,88.85434217
2035-09-12 00:00:00,Їжа,136.9784616
2035-10-12 00:00:00,Їжа,51.23535515
2035-11-12 00:00:00,Транспорт,37.47320358
2035-12-12 00:00:00,Побут,85.38168316
2036-01-01 00:00:00,Їжа,31.72375285
2036-02-01 00:00:00,Їжа,44.70623453
2036-03-01 00:00:00,Їжа,53.26216162
2036-04-01 00:00:00,Одяг,118.8098713
2036-05-01 00:00:00,Їжа,74.26706243
2036-06-01 00:00:00,Одяг,121.8129757
2036-07-01 00:00:00,Побут,27.96141138
2036-08-01 00:00:00,Їжа,156.0399847
2036-09-01 00:00:00,Розваги,50.92127674
2036-10-01 00:00:00,Побут,165.9975545
2036-11-01 00:00:00,Розваги,196.7404304
2036-12-01 00:00:00,Транспорт,90.46542583
2036-01-02 00:00:00,Їжа,121.889976
2036-02-02 00:00:00,Їжа,87.16048717
2036-03-02 00:00:00,Розваги,32.48310533
2036-04-02 00:00:00,Розваги,96.04137169
2036-05-02 00:00:00,Побут,182.8214285
2036-06-02 00:00:00,Транспорт,149.3424618
2036-07-02 00:00:00,Побут,28.03471594
2036-08-02 00:00:00,Одяг,69.1989974
2036-09-02 00:00:00,Розваги,173.6452747
2036-10-02 00:00:00,Розваги,56.87525039
2036-11-02 00:00:00,Транспорт,58.44192947
2036-12-02 00:00:00,Їжа,89.01645841
2036-01-03 00:00:00,Їжа,159.4438476
2036-02-03 00:00:00,Транспорт,104.6759453
2036-03-03 00:00:00,Транспорт,111.5608724
2036-04-03 00:00:00,Їжа,65.28842906
2036-05-03 00:00:00,Розваги,115.3247333
2036-06-03 00:00:00,Побут,79.24092654
2036-07-03 00:00:00,Транспорт,91.13199084
2036-08-03 00:00:00,Транспорт,193.7536489
2036-09-03 00:00:00,Одяг,29.99788471
2036-10-03 00:00:00,Побут,150.6954544
2036-11-03 00:00:00,Транспорт,79.64941477
2036-12-03 00:00:00,Одяг,162.1582825
2036-01-04 00:00:00,Побут,162.4779706
2036-02-04 00:00:00,Їжа,29.56735522
2036-03-04 00:00:00,Транспорт,70.48874805
2036-04-04 00:00:00,Транспорт,181.8678158
2036-05-04 00:00:00,Транспорт,188.1493051
2036-06-04 00:00:00,Розваги,79.29987869
2036-07-04 00:00:00,Побут,111.4205611
2036-08-04 00:00:00,Їжа,84.37996024
2036-09-04 00:00:00,Одяг,190.1054389
2036-10-04 00:00:00,Транспорт,83.58391804
2036-11-04 00:00:00,Побут,49.58846016
2036-12-04 00:00:00,Їжа,81.72407567
2036-01-05 00:00:00,Побут,19.91327826
2036-02-05 00:00:00,Одяг,181.5934237
2036-03-05 00:00:00,Транспорт,35.92112938
2036-04-05 00:00:00,Розваги,180.9646712
2036-05-05 00:00:00,Розваги,28.90498801
2036-06-05 00:00:00,Їжа,171.5534992
2036-07-05 00:00:00,Розваги,128.2846833
2036-08-05 00:00:00,Одяг,65.69978431
2036-09-05 00:00:00,Одяг,137.4783332
2036-10-05 00:00:00,Побут,197.8149413
2036-11-05 00:00:00,Одяг,35.546958
2036-12-05 00:00:00,Транспорт,137.1505726
2036-01-06 00:00:00,Розваги,36.76916687
2036-02-06 00:00:00,Одяг,184.6903937
2036-03-06 00:00:00,Транспорт,122.1392482
2036-04-06 00:00:00,Побут,49.83324873
2036-05-06 00:00:00,Побут,188.3261429
2036-06-06 00:00:00,Розваги,185.552635
2036-07-06 00:00:00,Побут,103.5116925
2036-08-06 00:00:00,Одяг,198.9130152
2036-09-06 00:00:00,Одяг,46.90084546
2036-10-06 00:00:00,Одяг,29.45408387
2036-11-06 00:00:00,Їжа,133.84692
2036-12-06 00:00:00,Розваги,169.2387575
2036-01-07 00:00:00,Побут,78.08430314
2036-02-07 00:00:00,Їжа,170.0967253
2036-03-07 00:00:00,Їжа,12.47784109
2036-04-07 00:00:00,Побут,45.54418061
2036-05-07 00:00:00,Їжа,14.84564602
2036-06-07 00:00:00,Їжа,65.29765737
2036-07-07 00:00:00,Їжа,14.21761642
2036-08-07 00:00:00,Транспорт,129.475127
2036-09-07 00:00:00,Побут,49.95599057
2036-10-07 00:00:00,Їжа,77.83365059
2036-11-07 00:00:00,Розваги,11.69253395
2036-12-07 00:00:00,Транспорт,199.833936
2036-01-08 00:00:00,Їжа,38.72225129
2036-02-08 00:00:00,Розваги,108.2095975
2036-03-08 00:00:00,Розваги,189.9695745
2036-04-08 00:00:00,Їжа,15.41826319
2036-05-08 00:00:00,Розваги,62.16240914
2036-06-08 00:00:00,Побут,132.4461798
2036-07-08 00:00:00,Побут,69.36984519
2036-08-08 00:00:00,Побут,120.4216167
2036-09-08 00:00:00,Їжа,36.95865369
2036-10-08 00:00:00,Розваги,23.95745602
2036-11-08 00:00:00,Розваги,72.98267644
2036-12-08 00:00:00,Їжа,161.0616049
2036-01-09 00:00:00,Побут,127.3798252
2036-02-09 00:00:00,Транспорт,53.23737589
2036-03-09 00:00:00,Побут,124.6229791
2036-04-09 00:00:00,Одяг,63.9371126
2036-05-09 00:00:00,Їжа,28.72295019
2036-06-09 00:00:00,Розваги,107.1465071
2036-07-09 00:00:00,Розваги,105.9543121
2036-08-09 00:00:00,Побут,54.57324228
2036-09-09 00:00:00,Побут,65.44766239
2036-10-09 00:00:00,Їжа,180.5019506
2036-11-09 00:00:00,Їжа,19.26593911
2036-12-09 00:00:00,Їжа,192.9350088
2036-01-10 00:00:00,Розваги,134.955285
2036-02-10 00:00:00,Їжа,22.1916388
2036-03-10 00:00:00,Розваги,195.8148033
2036-04-10 00:00:00,Транспорт,26.94884083
2036-05-10 00:00:00,Побут,108.1880379
2036-06-10 00:00:00,Розваги,84.66178913
2036-07-10 00:00:00,Транспорт,152.7911755
2036-08-10 00:00:00,Розваги,93.96063194
2036-09-10 00:00:00,Побут,52.85933308
2036-10-10 00:00:00,Побут,76.64072394
2036-11-10 00:00:00,Побут,105.6421502
2036-12-10 00:00:00,Побут,79.663613
2036-01-11 00:00:00,Транспорт,193.9588622
2036-02-11 00:00:00,Їжа,146.2415595
2036-03-11 00:00:00,Побут,14.85455593
2036-04-11 00:00:00,Побут,91.90501582
2036-05-11 00:00:00,Розваги,128.7117044
2036-06-11 00:00:00,Побут,176.9636179
2036-07-11 00:00:00,Одяг,15.72196935
2036-08-11 00:00:00,Транспорт,93.27358833
2036-09-11 00:00:00,Розваги,89.50052354
2036-10-11 00:00:00,Їжа,18.10074072
2036-11-11 00:00:00,Розваги,106.3185553
2036-12-11 00:00:00,Одяг,135.2479921
2036-01-12 00:00:00,Одяг,132.3783059
2036-02-12 00:00:00,Побут,194.9120041
2036-03-12 00:00:00,Побут,73.80432423
2036-04-12 00:00:00,Одяг,151.7594672
2036-05-12 00:00:00,Одяг,106.2797681
2036-06-12 00:00:00,Розваги,75.46980159
2036-07-12 00:00:00,Транспорт,145.486966
2036-08-12 00:00:00,Одяг,53.21301887
2036-09-12 00:00:00,Транспорт,112.9835284
2036-10-12 00:00:00,Побут,116.8120775
2036-11-12 00:00:00,Побут,159.3139568
2036-12-12 00:00:00,Транспорт,92.43907838
2037-01-01 00:00:00,Одяг,10.81246604
2037-02-01 00:00:00,Побут,89.6788544
2037-03-01 00:00:00,Розваги,57.5487544
2037-04-01 00:00:00,Одяг,68.89647198
2037-05-01 00:00:00,Розваги,92.36681596
2037-06-01 00:00:00,Розваги,193.9437917
2037-07-01 00:00:00,Розваги,67.45719844
2037-08-01 00:00:00,Розваги,64.41584382
2037-09-01 00:00:00,Їжа,159.1094474
2037-10-01 00:00:00,Побут,112.8198015
2037-11-01 00:00:00,Транспорт,127.9140803
2037-12-01 00:00:00,Побут,152.4583325
2037-01-02 00:00:00,Розваги,108.5891972
2037-02-02 00:00:00,Їжа,192.0099876
2037-03-02 00:00:00,Розваги,65.14760674
2037-04-02 00:00:00,Транспорт,192.1305293
2037-05-02 00:00:00,Транспорт,181.9514371
2037-06-02 00:00:00,Транспорт,107.6444024
2037-07-02 00:00:00,Розваги,51.17413398
2037-08-02 00:00:00,Транспорт,30.07075699
2037-09-02 00:00:00,Одяг,187.366939
2037-10-02 00:00:00,Одяг,162.6614822
2037-11-02 00:00:00,Транспорт,57.85693689
2037-12-02 00:00:00,Одяг,51.14933225
2037-01-03 00:00:00,Транспорт,143.4574046
2037-02-03 00:00:00,Побут,26.80169556
2037-03-03 00:00:00,Їжа,146.6454845
2037-04-03 00:00:00,Транспорт,33.17224855
2037-05-03 00:00:00,Розваги,144.9046571
2037-06-03 00:00:00,Їжа,60.92331154
2037-07-03 00:00:00,Розваги,44.01360907
2037-08-03 00:00:00,Одяг,179.004267
2037-09-03 00:00:00,Їжа,81.12890147
2037-10-03 00:00:00,Одяг,193.0365348
2037-11-03 00:00:00,Транспорт,16.83075365
2037-12-03 00:00:00,Побут,155.5721991
2037-01-04 00:00:00,Одяг,94.46443895
2037-02-04 00:00:00,Їжа,87.00953388
2037-03-04 00:00:00,Розваги,79.42446157
2037-04-04 00:00:00,Розваги,57.58491711
2037-05-04 00:00:00,Їжа,83.22768143
2037-06-04 00:00:00,Побут,174.6419941
2037-07-04 00:00:00,Побут,103.4455482
2037-08-04 00:00:00,Одяг,68.32762618
2037-09-04 00:00:00,Розваги,156.9313165
2037-10-04 00:00:00,Розваги,52.57209649
2037-11-04 00:00:00,Їжа,145.4559778
2037-12-04 00:00:00,Одяг,141.8242599
2037-01-05 00:00:00,Розваги,26.29494055
2037-02-05 00:00:00,Одяг,57.83145595
2037-03-05 00:00:00,Одяг,13.21425659
2037-04-05 00:00:00,Транспорт,35.77439901
2037-05-05 00:00:00,Побут,49.51751519
2037-06-05 00:00:00,Їжа,81.51907277
2037-07-05 00:00:00,Одяг,125.290569
2037-08-05 00:00:00,Розваги,186.3826241
2037-09-05 00:00:00,Їжа,113.2812746
2037-10-05 00:00:00,Побут,34.28951897
2037-11-05 00:00:00,Транспорт,40.75917337
2037-12-05 00:00:00,Транспорт,83.02035478
2037-01-06 00:00:00,Одяг,44.31203036
2037-02-06 00:00:00,Одяг,64.804646
2037-03-06 00:00:00,Їжа,175.2700402
2037-04-06 00:00:00,Побут,116.4418565
2037-05-06 00:00:00,Транспорт,12.42842972
2037-06-06 00:00:00,Їжа,116.8315962
2037-07-06 00:00:00,Їжа,52.00853446
2037-08-06 00:00:00,Одяг,84.51399282
2037-09-06 00:00:00,Розваги,86.93920688
2037-10-06 00:00:00,Транспорт,109.2667022
2037-11-06 00:00:00,Транспорт,136.9788438
2037-12-06 00:00:00,Побут,164.1172319
2037-01-07 00:00:00,Розваги,17.09221882
2037-02-07 00:00:00,Транспорт,159.4334135
2037-03-07 00:00:00,Транспорт,138.1186976
2037-04-07 00:00:00,Їжа,121.7773721
2037-05-07 00:00:00,Їжа,81.03762504
2037-06-07 00:00:00,Транспорт,74.71851729
2037-07-07 00:00:00,Одяг,46.29575296
2037-08-07 00:00:00,Транспорт,56.18496327
2037-09-07 00:00:00,Їжа,159.9006656
2037-10-07 00:00:00,Побут,121.2450937
2037-11-07 00:00:00,Побут,50.23682933
2037-12-07 00:00:00,Побут,174.0406127
2037-01-08 00:00:00,Їжа,181.254217
2037-02-08 00:00:00,Побут,183.528806
2037-03-08 00:00:00,Їжа,120.821155
2037-04-08 00:00:00,Їжа,103.3244461
2037-05-08 00:00:00,Одяг,158.599781
2037-06-08 00:00:00,Розваги,43.85311269
2037-07-08 00:00:00,Їжа,37.46019663
2037-08-08 00:00:00,Розваги,67.1811281
2037-09-08 00:00:00,Їжа,150.4080627
2037-10-08 00:00:00,Транспорт,108.5950908
2037-11-08 00:00:00,Одяг,157.6454174
2037-12-08 00:00:00,Розваги,128.3020513
2037-01-09 00:00:00,Їжа,12.14913439
2037-02-09 00:00:00,Їжа,35.32063308
2037-03-09 00:00:00,Побут,89.50392663
2037-04-09 00:00:00,Транспорт,131.8401131
2037-05-09 00:00:00,Транспорт,24.02552609
2037-06-09 00:00:00,Транспорт,38.38430146
2037-07-09 00:00:00,Одяг,59.28563404
2037-08-09 00:00:00,Розваги,15.65993968
2037-09-09 00:00:00,Транспорт,108.1277647
2037-10-09 00:00:00,Одяг,196.079252
2037-11-09 00:00:00,Транспорт,25.46123683
2037-12-09 00:00:00,Їжа,31.4326431
2037-01-10 00:00:00,Розваги,168.2420391
2037-02-10 00:00:00,Розваги,15.24854744
2037-03-10 00:00:00,Їжа,105.722947
2037-04-10 00:00:00,Розваги,191.7347537
2037-05-10 00:00:00,Розваги,184.4636355
2037-06-10 00:00:00,Транспорт,89.12834565
2037-07-10 00:00:00,Одяг,70.60804613
2037-08-10 00:00:00,Їжа,107.7173751
2037-09-10 00:00:00,Побут,106.7644477
2037-10-10 00:00:00,Їжа,154.140713
2037-11-10 00:00:00,Транспорт,133.3505504
2037-12-10 00:00:00,Розваги,36.4948858
2037-01-11 00:00:00,Одяг,23.49881055
2037-02-11 00:00:00,Одяг,94.50251248
2037-03-11 00:00:00,Побут,196.0120062
2037-04-11 00:00:00,Побут,162.9257258
2037-05-11 00:00:00,Їжа,30.47348651
2037-06-11 00:00:00,Розваги,83.75441086
2037-07-11 00:00:00,Одяг,198.4685914
2037-08-11 00:00:00,Їжа,185.3854001
2037-09-11 00:00:00,Їжа,39.03214428
2037-10-11 00:00:00,Транспорт,12.32882288
2037-11-11 00:00:00,Їжа,189.7077774
2037-12-11 00:00:00,Їжа,178.5485528
2037-01-12 00:00:00,Їжа,15.93663697
2037-02-12 00:00:00,Їжа,90.4643805
2037-03-12 00:00:00,Розваги,144.6634752
2037-04-12 00:00:00,Транспорт,161.4826148
2037-05-12 00:00:00,Розваги,153.6787015
2037-06-12 00:00:00,Їжа,103.7431242
2037-07-12 00:00:00,Одяг,105.2947681
2037-08-12 00:00:00,Розваги,32.22318888
2037-09-12 00:00:00,Транспорт,40.75701054
2037-10-12 00:00:00,Їжа,87.81563192
2037-11-12 00:00:00,Побут,190.5638796
2037-12-12 00:00:00,Транспорт,28.75649884
2038-01-01 00:00:00,Транспорт,74.36387171
2038-02-01 00:00:00,Розваги,99.99175874
2038-03-01 00:00:00,Їжа,125.4991732
2038-04-01 00:00:00,Побут,199.2199785
2038-05-01 00:00:00,Їжа,51.9897584
2038-06-01 00:00:00,Їжа,24.10134148
2038-07-01 00:00:00,Побут,64.75886061
2038-08-01 00:00:00,Розваги,172.7271347
2038-09-01 00:00:00,Розваги,98.95269304
2038-10-01 00:00:00,Побут,70.72148842
2038-11-01 00:00:00,Одяг,116.506087
2038-12-01 00:00:00,Їжа,14.70961941
2038-01-02 00:00:00,Транспорт,167.2175562
2038-02-02 00:00:00,Одяг,141.3881858
2038-03-02 00:00:00,Побут,83.35864034
2038-04-02 00:00:00,Розваги,107.5600783
2038-05-02 00:00:00,Їжа,103.2328684
2038-06-02 00:00:00,Одяг,142.8621299
2038-07-02 00:00:00,Транспорт,154.2384493
2038-08-02 00:00:00,Одяг,131.4263034
2038-09-02 00:00:00,Розваги,87.46183778
2038-10-02 00:00:00,Розваги,160.4174093
2038-11-02 00:00:00,Розваги,89.4872145
2038-12-02 00:00:00,Транспорт,196.5095834
2038-01-03 00:00:00,Одяг,35.39146271
2038-02-03 00:00:00,Їжа,31.26748348
2038-03-03 00:00:00,Одяг,179.3947415
2038-04-03 00:00:00,Їжа,52.18509941
2038-05-03 00:00:00,Побут,139.2915553
2038-06-03 00:00:00,Одяг,153.7281011
2038-07-03 00:00:00,Одяг,151.3050553
2038-08-03 00:00:00,Їжа,87.73555905
2038-09-03 00:00:00,Одяг,41.78667792
2038-10-03 00:00:00,Побут,52.05181678
2038-11-03 00:00:00,Їжа,43.45252098
2038-12-03 00:00:00,Їжа,151.6805555
2038-01-04 00:00:00,Їжа,163.0559702
2038-02-04 00:00:00,Побут,72.57922496
2038-03-04 00:00:00,Транспорт,186.7085966
2038-04-04 00:00:00,Побут,81.8812447
2038-05-04 00:00:00,Їжа,162.4586311
2038-06-04 00:00:00,Розваги,65.75149033
2038-07-04 00:00:00,Побут,33.70087253
2038-08-04 00:00:00,Одяг,38.10381578
2038-09-04 00:00:00,Розваги,35.17046054
2038-10-04 00:00:00,Розваги,49.94715744
2038-11-04 00:00:00,Розваги,37.59552521
2038-12-04 00:00:00,Одяг,26.89187433
2038-01-05 00:00:00,Одяг,25.737753
2038-02-05 00:00:00,Побут,73.80998145
2038-03-05 00:00:00,Транспорт,188.8576555
2038-04-05 00:00:00,Побут,34.36227746
2038-05-05 00:00:00,Їжа,79.66361285
2038-06-05 00:00:00,Розваги,100.8265372
2038-07-05 00:00:00,Транспорт,19.14640403
2038-08-05 00:00:00,Побут,10.26333546
2038-09-05 00:00:00,Побут,157.5701682
2038-10-05 00:00:00,Розваги,164.2186789
2038-11-05 00:00:00,Одяг,175.2617027
2038-12-05 00:00:00,Побут,79.04676204
2038-01-06 00:00:00,Побут,157.9713994
2038-02-06 00:00:00,Їжа,116.4517688
2038-03-06 00:00:00,Побут,99.62365265
2038-04-06 00:00:00,Одяг,100.775113
2038-05-06 00:00:00,Побут,10.20968918
2038-06-06 00:00:00,Транспорт,177.3451747
2038-07-06 00:00:00,Розваги,123.6791835
2038-08-06 00:00:00,Розваги,186.1279428
2038-09-06 00:00:00,Побут,147.1999419
2038-10-06 00:00:00,Побут,44.70780821
2038-11-06 00:00:00,Їжа,144.5250347
2038-12-06 00:00:00,Розваги,119.8308006
2038-01-07 00:00:00,Побут,160.3117966
2038-02-07 00:00:00,Їжа,32.63169668
2038-03-07 00:00:00,Транспорт,94.86361401
2038-04-07 00:00:00,Транспорт,185.2073848
2038-05-07 00:00:00,Транспорт,61.13723453
2038-06-07 00:00:00,Транспорт,157.4449871
2038-07-07 00:00:00,Розваги,158.4078256
2038-08-07 00:00:00,Одяг,118.8434627
2038-09-07 00:00:00,Транспорт,130.336718
2038-10-07 00:00:00,Одяг,132.4494674
2038-11-07 00:00:00,Розваги,37.2797796
2038-12-07 00:00:00,Одяг,40.11182398
2038-01-08 00:00:00,Транспорт,146.1465403
2038-02-08 00:00:00,Побут,116.7070056
2038-03-08 00:00:00,Транспорт,152.3858293
2038-04-08 00:00:00,Транспорт,80.32510084
2038-05-08 00:00:00,Їжа,83.94163501
2038-06-08 00:00:00,Транспорт,16.55555486
2038-07-08 00:00:00,Одяг,164.1113515
2038-08-08 00:00:00,Одяг,131.284837
2038-09-08 00:00:00,Побут,50.25315964
2038-10-08 00:00:00,Їжа,15.97476528
2038-11-08 00:00:00,Побут,108.0165714
2038-12-08 00:00:00,Побут,87.48293409
2038-01-09 00:00:00,Розваги,21.96094173
2038-02-09 00:00:00,Побут,80.75694948
2038-03-09 00:00:00,Одяг,130.9217105
2038-04-09 00:00:00,Розваги,187.486528
2038-05-09 00:00:00,Розваги,30.45771994
2038-06-09 00:00:00,Їжа,45.36996936
2038-07-09 00:00:00,Їжа,60.44061311
2038-08-09 00:00:00,Їжа,164.9084503
2038-09-09 00:00:00,Їжа,91.87973708
2038-10-09 00:00:00,Одяг,99.37726042
2038-11-09 00:00:00,Їжа,41.10410493
2038-12-09 00:00:00,Одяг,149.1712284
2038-01-10 00:00:00,Транспорт,47.92293972
2038-02-10 00:00:00,Розваги,85.64008608
2038-03-10 00:00:00,Транспорт,22.30471558
2038-04-10 00:00:00,Їжа,30.37576965
2038-05-10 00:00:00,Побут,23.62822415
2038-06-10 00:00:00,Розваги,139.0791859
2038-07-10 00:00:00,Їжа,153.1201556
2038-08-10 00:00:00,Побут,57.21986095
2038-09-10 00:00:00,Одяг,151.0790102
2038-10-10 00:00:00,Транспорт,59.27569223
2038-11-10 00:00:00,Побут,76.70414013
2038-12-10 00:00:00,Одяг,115.2704019
2038-01-11 00:00:00,Транспорт,110.4485999
2038-02-11 00:00:00,Транспорт,191.5180848
2038-03-11 00:00:00,Транспорт,123.1277159
2038-04-11 00:00:00,Одяг,146.7047069
2038-05-11 00:00:00,Одяг,127.9412978
2038-06-11 00:00:00,Одяг,193.6459859
2038-07-11 00:00:00,Одяг,73.86213361
2038-08-11 00:00:00,Побут,18.64018653
2038-09-11 00:00:00,Розваги,144.456462
2038-10-11 00:00:00,Побут,132.2089312
2038-11-11 00:00:00,Їжа,68.16516956
2038-12-11 00:00:00,Побут,170.3065048
2038-01-12 00:00:00,Розваги,92.07743344
2038-02-12 00:00:00,Одяг,143.667938
2038-03-12 00:00:00,Транспорт,157.2162521
2038-04-12 00:00:00,Побут,188.8793057
2038-05-12 00:00:00,Розваги,110.702718
2038-06-12 00:00:00,Одяг,173.1916073
2038-07-12 00:00:00,Побут,105.587231
2038-08-12 00:00:00,Одяг,186.5128612
2038-09-12 00:00:00,Розваги,96.84323834
2038-10-12 00:00:00,Їжа,116.0197685
2038-11-12 00:00:00,Одяг,84.9400757
2038-12-12 00:00:00,Побут,39.88012654
2039-01-01 00:00:00,Їжа,82.36120297
2039-02-01 00:00:00,Побут,172.2061732
2039-03-01 00:00:00,Транспорт,142.412742
2039-04-01 00:00:00,Одяг,182.5243253
2039-05-01 00:00:00,Транспорт,155.5180286
2039-06-01 00:00:00,Транспорт,147.2047631
2039-07-01 00:00:00,Розваги,101.9163956
2039-08-01 00:00:00,Транспорт,100.1190535
2039-09-01 00:00:00,Транспорт,68.07756242
2039-10-01 00:00:00,Побут,172.8138416
2039-11-01 00:00:00,Їжа,37.311637
2039-12-01 00:00:00,Одяг,15.73669576
2039-01-02 00:00:00,Їжа,174.1504259
2039-02-02 00:00:00,Побут,36.20066297
2039-03-02 00:00:00,Транспорт,54.28511989
2039-04-02 00:00:00,Побут,24.29469774
2039-05-02 00:00:00,Одяг,78.95179484
2039-06-02 00:00:00,Розваги,75.60141466
2039-07-02 00:00:00,Побут,187.1720542
2039-08-02 00:00:00,Їжа,17.88503442
2039-09-02 00:00:00,Розваги,51.2933656
2039-10-02 00:00:00,Одяг,20.23440564
2039-11-02 00:00:00,Побут,182.9020718
2039-12-02 00:00:00,Транспорт,153.2157409
2039-01-03 00:00:00,Розваги,110.5398222
2039-02-03 00:00:00,Транспорт,198.0321607
2039-03-03 00:00:00,Розваги,188.0619822
2039-04-03 00:00:00,Транспорт,65.80984486
2039-05-03 00:00:00,Розваги,88.68473545
2039-06-03 00:00:00,Побут,164.7998432
2039-07-03 00:00:00,Побут,97.42216167
2039-08-03 00:00:00,Розваги,126.014437
